id,img,label_true,text,prob_pred,label_pred,classification,description,modality_type,error
92068,img/92068.png,0,still better than mexican,0.1,0,non-hateful,"The meme expresses a subjective preference for Hawaiian pizza over Mexican food. While it creates a negative comparison between two culinary styles associated with a nationality, it does not contain violent rhetoric, dehumanizing language, or attacks on people based on protected characteristics. It falls under the category of mild offense regarding cuisine rather than hate speech.",,
54129,img/54129.png,0,dump pipe to the ocean,0.0,0,non-hateful,"The meme depicts a pipe on a beach with text referencing environmental pollution or infrastructure. The content addresses ecological issues and does not attack, dehumanize, or threaten any group of people based on protected characteristics such as race, religion, or gender.",,
38076,img/38076.png,1,"""he's a squirter"" doesn't sound as sexy when you are gay",0.25,0,non-hateful,"The meme uses a crude pun related to sexual terminology to mock gay men. While it targets a protected group (sexual orientation) with rude and vulgar humor, it functions as a crude joke rather than an attack, dehumanizing statement, or call for exclusion that meets the definition of hate speech.",,
63921,img/63921.png,0,taking a photo with family,1.0,1,non-hateful,"The meme depicts a wholesome scene of a multi-generational group posing for a family photo with the caption 'taking a photo with family.' The sentiment is positive and celebratory, with no text or imagery that attacks, dehumanizes, or targets any protected group.",,
89425,img/89425.png,1,hello chocolate paradise princess i'm albert,0.02,0,non-hateful,"The meme depicts an awkward office interaction where a man introduces himself to a woman. The text 'hello chocolate paradise princess' appears to be a clumsy or inappropriate pickup line rather than a derogatory attack on a protected characteristic like race or gender. There is no clear dehumanizing language, threat, or endorsement of harm.",,
56428,img/56428.png,0,if the shocker don't rock her spock her,0.01,0,non-hateful,"The meme features a pun combining 'spock' (referencing the character) and 'sex' in a suggestive manner. It does not target any protected group based on ethnicity, religion, gender, or other characteristics, and lacks dehumanizing or hateful intent.",,
6273,img/06273.png,1,the jihad squad,0.98,1,hateful,"The meme labels the women pictured, several of whom are visibly Muslim, as 'the jihad squad,' using a derogatory term associated with violence to dehumanize them and attack their religious identity.",,
50379,img/50379.png,0,do you know how to turn your dishwasher into a snowblower? throw em a shovel,0.99,1,hateful,"The meme contains a visual pun where a snow shovel is placed inside a dishwasher. The text 'throw em a shovel' is a derogatory racial slur directed at African Americans, referencing the historical practice of burying Black victims of racial violence in shallow, unmarked graves. This constitutes a hate speech attack based on race.",,
59806,img/59806.png,0,"on tuesday, november 3, 2020, we make america great again  by voting this nightmare out of office!",0.02,0,non-hateful,"The meme expresses a strong negative sentiment towards a specific political figure, Donald Trump, labeling him a 'nightmare' and urging voters to remove him from office. This constitutes political criticism and disapproval of a public figure's candidacy. It does not contain hate speech as it does not attack a group based on protected characteristics such as race, ethnicity, religion, gender, or disability. Being offensive or highly negative towards a politician does not automatically classify the content as hateful under the provided definition.",,
59140,img/59140.png,1,wanna go masturbate? fuck yeah! masturbating!,0.95,1,non-hateful,"The meme is non-hateful because it utilizes gross-out humor and shock value rather than attacking a specific identity group. The juxtaposition of a child's innocent dialogue with explicit sexual language is intended to be vulgar and shocking (bait-and-switch), but it does not demean, dehumanize, or threaten a protected class based on race, disability, religion, or other criteria defined in the hate speech definition.",,
9563,img/09563.png,1,safe sex isis style,0.98,1,non-hateful,"The meme combines a random image of a goat with a sexual joke referencing a terrorist group (ISIS). While the content is highly offensive due to the trivialization of terrorism and the use of sexual slang, it does not constitute hate speech as it does not attack, dehumanize, or threaten people based on protected characteristics like race, religion, or nationality.",,
26985,img/26985.png,1,i just heard my girlfriend is pregnant,0.98,1,non-hateful,"The meme depicts a humorous reaction of running away upon hearing news of a pregnancy. It relies on the stereotype of a man wanting to avoid responsibility, but does not attack, dehumanize, or threaten any protected group based on characteristics like race, religion, or gender.",,
65832,img/65832.png,1,why love one but eat the other ? i don't get it,0.01,0,non-hateful,"The meme utilizes a standard humor template to question the arbitrary distinction humans make between pets and livestock. It features a confused child, a dog, and a pig, highlighting a common philosophical observation rather than attacking or dehumanizing any protected group of people.",,
35840,img/35840.png,1,i ordered a dishwasher and they sent me a sandwich maker,0.002,0,non-hateful,"The meme depicts a humorous visual pun where a person is too tall for a box labeled 'sandwich maker', despite ordering a dishwasher. It relies on absurdity and physical comedy without targeting any protected group or using offensive language.",,
79085,img/79085.png,1,today we are making vegetable soup,0.01,0,non-hateful,"The meme features two smiling individuals in a kitchen with the caption 'today we are making vegetable soup.' It is a benign general culture image with a positive tone, lacking any attacks, dehumanization, or slurs targeting protected groups.",,
84362,img/84362.png,0,unleash the inner beast on the field,0.99,1,non-hateful,The meme is a motivational sports image using a gorilla metaphor to represent playing with intensity and power on the field. It does not target any protected group or convey hate speech.,,
39607,img/39607.png,1,those stupid basterds thought it was a real shower,0.98,1,hateful,"The meme features historical figures associated with Nazism and fascism laughing in an open vehicle, captioned with text referring to a 'real shower' as a 'stupid basterds' mistake. In historical and internet meme contexts, a 'real shower' is a common euphemism for a gas chamber. This meme trivializes the Holocaust and the systematic murder of millions of people, specifically mocking the efficiency of the genocide apparatus. This constitutes hate speech through the trivialization and mockery of a historical crime against humanity.",,
23810,img/23810.png,1,these aren't people,0.98,1,hateful,"The meme depicts children in concentration camp striped uniforms, which are powerful historical symbols of Jewish victims of the Holocaust. By captioning the image 'these aren't people', the meme invokes the specific Nazi propaganda and dehumanization tactics (referencing Hitler's 1939 speech declaring Jews 'not people') that justified the Holocaust. This constitutes hate speech by using historical imagery to promote the dehumanization of Jewish people.",,
96312,img/96312.png,0,when you support your little one every step of the way,0.98,1,non-hateful,"The meme depicts a supportive interaction between a mother and her daughter with Down syndrome, accompanied by an encouraging message. It promotes care and support for a disabled individual rather than attacking or dehumanizing them.",,
56473,img/56473.png,0,knows about you. your family your children everything,0.95,1,hateful,"The meme depicts Hasidic Jewish men, a protected religious and ethnic group, and pairs this imagery with text implying an ominous threat regarding the viewer's family and safety. This creates a dehumanizing stereotype associating the group with predatory behavior or danger, constituting a hateful attack based on religion and ethnicity.",,
93041,img/93041.png,0,"""who's gonna make the sandwiches? what do we do with all these sandwiches?""",0.0,0,non-hateful,"The meme displays a refrigerated section of a grocery store stocked with sandwiches and overlays text expressing confusion about who will prepare or manage the excess food. The content focuses on a logistical or observational complaint about the volume of products and does not target any protected group, promote violence, or express dehumanization.",,
76015,img/76015.png,0,everyone celebrates christmas !,0.85,1,hateful,"The meme juxtaposes a festive Christmas parade with an image of Orthodox Jews walking away. The text 'everyone celebrates christmas !' uses heavy sarcasm to mock or imply the exclusion of Jews from the holiday, reinforcing negative stereotypes that Jews are antisocial or refuse to participate in mainstream traditions.",,
28690,img/28690.png,0,if you're gonna talk shit about someone... you better make sure they aren't crazier than you are,0.02,0,non-hateful,"The meme features a general warning about the consequences of gossiping, using the phrase 'talk shit,' which contains profanity. However, it does not target or attack any specific protected group, nor does it use dehumanizing language or call for exclusion based on identity characteristics. The content falls under general culture humor and mild profanity rather than hate speech.",,
75639,img/75639.png,1,changing every single country it touches,0.95,1,hateful,"The meme depicts a figure in Muslim religious attire on prayer rugs with text implying that their presence negatively alters or destroys the nations they enter. This relies on a xenophobic stereotype associating Islam with the deterioration or colonization of other countries, thereby attacking a group based on religion and ethnicity.",,
80912,img/80912.png,0,mr obama it is an honor,0.01,0,non-hateful,"The meme features a humorous interaction between Barack Obama and his daughter, utilizing a formal greeting as a joke. It does not contain any hate speech, attacks, or dehumanizing language directed at protected groups.",,
91405,img/91405.png,0,wears rag on her head so her brother husband doesnt want to molest her,1.0,1,hateful,"The meme targets a woman wearing a hijab, a religious identifier. The text makes a crude and offensive claim linking the religious garment to incest and sexual abuse ('brother husband' and 'molest'). This constitutes a dehumanizing attack and the endorsement of harm against an individual based on her religious expression.",,
90843,img/90843.png,0,"time to put the ""panic"" back in hispanic",0.1,0,non-hateful,"The meme employs a pun on the word 'Hispanic' in reference to a fast-food meal. While it utilizes a stereotype regarding the physiological effects of this cuisine (often referred to as 'Hispanic panic'), it does not constitute a direct attack, dehumanization, or call for harm against individuals of Hispanic ethnicity. It falls under the category of stereotypical humor rather than hate speech.",,
20861,img/20861.png,1,pretty much sums up islam,1.0,1,hateful,The meme depicts an image of a suicide bomber alongside text stating 'pretty much sums up islam'. This combination constitutes a hateful attack on the Islamic religion by making a dehumanizing generalization that equates the entire faith with terrorism and violence.,,
92738,img/92738.png,1,"they are the best in basketball because they can steal, shoot and run",0.95,1,hateful,"The meme utilizes a racial stereotype by depicting Black basketball players and associating them with 'stealing, shooting, and running' (implying criminal activity like robbery or murder) rather than athletic skill. This relies on the harmful and racist trope that associates African American men with violence and criminality, thereby attacking a protected group based on race.",,
27614,img/27614.png,0,maybe if you think before you act you'd be treated better,0.01,0,non-hateful,"The meme features a man giving advice to 'think before you act' to be treated better. While the tone is accusatory and blunt, it does not attack, dehumanize, or threaten any specific protected group based on characteristics like race, gender, or religion. It is a general critique of behavior rather than identity-based hate speech.",,
98701,img/98701.png,1,oh no i can't steal anymore,0.05,0,non-hateful,"The meme uses wordplay linking the physical inability to run (due to injury) with the inability to 'steal' (run away after a theft). While the content alludes to crime and implies that thieves should be caught or injured, it does not target any protected group based on race, ethnicity, religion, gender, or other defined characteristics. The imagery depicts a generic runner, and the text applies to the act of stealing rather than a specific identity.",,
94170,img/94170.png,0,when you decide to go full gas,0.01,0,non-hateful,"The meme is a humorous caption describing the experience of cooking with a gas stove that is on full blast. It does not contain any attacks on protected groups, dehumanizing language, or historical hate speech elements.",,
1967,img/01967.png,0,when you decide to stop racism by burning its symbol,0.02,0,non-hateful,"The meme depicts a protest scene with text explicitly advocating for the cessation of racism, which is a positive social stance rather than an attack on a protected group.",,
79042,img/79042.png,0,the door to the crematorium and gas chambers are closed,0.85,1,hateful,"The meme depicts a crematorium and gas chamber, explicitly referencing the Holocaust. While the text states they are 'closed', the meme relies on the dehumanizing and horrific mechanisms of the genocide as the subject of humor (ironic relief). Trivializing the Holocaust and treating the infrastructure of mass murder as a punchline evokes pain from historical figures and the victims of the crime, falling under the definition of mocking hate crimes.",,
23785,img/23785.png,0,hansel and gretel was a scary childrens story,0.01,0,non-hateful,"The meme expresses a subjective opinion that the fairy tale 'Hansel and Gretel' is scary. While the image depicts a scene from the story involving danger, there is no attack on protected groups or hateful rhetoric. It is a general cultural comment.",,
18547,img/18547.png,1,1st day of 4th grade sandy hook elementary school,0.98,1,hateful,"The meme trivializes the Sandy Hook Elementary School shooting, a tragic mass casualty event involving children, by humorously associating a weapon with the school. This constitutes mocking a hate crime or mass violence and evokes pain for victims and their families.",,
74965,img/74965.png,0,some people some other people,0.01,0,non-hateful,"The meme presents a humorous, absurd comparison between a normal couple and a man interacting intimately with a goat. It relies on observational comedy and does not attack, dehumanize, or target any group based on protected characteristics such as race, religion, or gender.",,
87520,img/87520.png,1,"yes, we know trump said ""mexico will pay for the wall"" but now mexicans are the wall. that boy good!!!!",0.95,1,hateful,"The meme is hateful because it dehumanizes Mexican people and immigration enforcement officers. The text 'now mexicans are the wall' implies that individuals are used as inanimate objects or barriers, stripping them of their humanity. Additionally, the image depicts officers in aggressive riot gear facing the camera, which can be interpreted as promoting hostility or violence against the perceived 'threat' (Mexicans), fitting the definition of hateful content.",,
94738,img/94738.png,0,shopping is boring. why not have some fun at the walmart parking lot?,0.99,1,non-hateful,"The meme depicts a lighthearted scene of a couple playing in a parking lot to counter boredom. It does not contain any attacks on protected groups, dehumanizing language, or hate speech.",,
92567,img/92567.png,0,pray for peace pray for wellbeing,0.98,1,non-hateful,"The meme depicts a person praying with text encouraging prayer for peace and wellbeing. It conveys a positive, motivational message without attacking or demeaning any protected group.",,
41276,img/41276.png,1,evolution from peeling bananas to busting caps,0.05,0,non-hateful,"The meme features a visual pun using a 'peeling banana' to transition to a gorilla, playing on the stereotype that humans evolved from apes. While this relies on racial imagery, the punchline 'busting caps' shifts the context to general street slang or gang culture rather than explicitly attacking a specific race or promoting racial hierarchy. It does not meet the threshold for hate speech as it lacks a direct attack, dehumanization, or call for harm against a protected group.",,
3798,img/03798.png,0,"hey, i just met you and this is crazy but here's your number... so camping, maybe?",0.0,0,non-hateful,"The meme depicts a couple camping and uses a romantic song lyric parody to make a humorous pun about outdoor activities. It does not contain any attacks, dehumanization, or negative sentiments directed at protected groups.",,
86417,img/86417.png,1,i could have killed all of them. but i let some of them survive so you know why i killed them,0.95,1,hateful,"The meme features Adolf Hitler, a symbol of the Nazi regime responsible for the Holocaust, alongside text that attributes the systematic extermination of millions of people to him. This content glorifies a historical mass murderer, trivializes the Holocaust, and evokes pain from historical figures, fitting the definition of hate speech that promotes or celebrates historical hatred.",,
6123,img/06123.png,1,a group of men,0.01,0,non-hateful,"The meme features a humorous juxtaposition of three dogs with the text 'a group of men', likely referencing the 'Good Boy' internet meme. It is a lighthearted joke without any attacks, dehumanization, or targeting of protected groups.",,
28951,img/28951.png,0,if the brim of your hat is flat and has a sticker on it i automatically assume you're a complete tool,0.99,1,non-hateful,"The meme expresses a negative opinion about people who wear a specific type of hat, calling them a 'tool'. This targets a group based on fashion choice or stereotype, which does not constitute a protected characteristic (such as race, religion, gender, or nationality) under the definition of hate speech.",,
19508,img/19508.png,1,the definition of utter disgust in plain black and white,0.95,1,hateful,"The meme utilizes a racial double entendre, labeling an interracial couple as 'the definition of utter disgust' and 'plain black and white.' This relies on racist tropes to express repulsion toward interracial relationships.",,
39578,img/39578.png,1,one of the bullets they dug out of a victim from the orland gay night club shooting!,0.95,1,hateful,"The meme references the Orlando nightclub shooting, a hate crime targeting the LGBTQ+ community. By pairing this tragedy with an image of a dildo and claiming it was a bullet used in the attack, the content mocks the victims and sexualizes a massacre, dehumanizing the targeted group based on their sexual orientation.",,
13647,img/13647.png,1,she said girls run the world... so i told her get back in the kitchen,0.98,1,hateful,"The meme utilizes a sexist trope to demean women, enforcing gender stereotypes by suggesting they should be subservient and restricted to domestic roles ('kitchen'), which constitutes a statement of inferiority based on sex.",,
2364,img/02364.png,0,"a jewish shop owner, wears a kippah or yarmulke whilst in his shop in tehran",0.01,0,non-hateful,"The meme depicts an elderly Jewish man in a shop in Tehran reading a newspaper. The text simply describes his identity, attire, and location without using mocking, derogatory, or dehumanizing language. It does not attack or stereotype the subject based on protected characteristics.",,
92046,img/92046.png,0,they are terrorists anyone who doesn't agree is an idiot,1.0,1,hateful,"The meme attacks a group of people based on religion, evidenced by the flag with Arabic script and the facial coverings often stereotypically associated with certain Muslim demographics. The text explicitly labels them as 'terrorists', a dehumanizing slur, and insults individuals with differing opinions, constituting hate speech against a protected religious group.",,
7351,img/07351.png,0,"""plays uno steals all the green cards""",0.005,0,non-hateful,"The meme depicts a hand of playing cards and text describing an unethical move in the card game Uno ('steals all the green cards'). The content is a joke about gaming behavior and rules, targeting no protected groups and containing no hate speech or dehumanizing language.",,
57621,img/57621.png,1,if this gets 1k likes i'll post to islam how we see muslims how muslims see us,0.98,1,hateful,"The meme uses violent imagery juxtaposed with text to promote a hostile stereotype of Muslims. It equates Muslims with terrorism or violence (the sniper) and frames non-Muslims as victims or threats (the shooting range targets), thereby endorsing harm and dehumanization against a specific religious group.",,
7135,img/07135.png,1,this is the greatest news manufacturing in 20th century,0.95,1,hateful,"The meme depicts Soviet soldiers escorting Jewish refugees during World War II. The caption falsely frames this act of liberation as 'news manufacturing' (propaganda), thereby delegitimizing the victims' suffering and the historical reality of their rescue. This constitutes a form of denialism and trivialization of a genocide, which falls under the definition of hateful historical content.",,
97068,img/97068.png,1,these hitler jokes are rude anne frankly i don't care,0.95,1,hateful,"The meme features Adolf Hitler, the leader of the Nazi regime responsible for the Holocaust, paired with a pun on 'Anne Frank', a Jewish child victim of the Holocaust. By making light of Hitler's attitude towards the genocide of Jewish people, the meme trivializes historical hatred and evokes pain from historical figures and the victims of the Holocaust.",,
64891,img/64891.png,1,lebanon: before muslims after muslims but don't worry! after islam takes over there'll be a golden age.. apparently,0.95,1,hateful,"The meme uses sarcasm and sarcasm to associate the presence of Muslims with violence and societal collapse, contrasting a peaceful image of Lebanon with one of unrest. It implies that the arrival or dominance of Islam leads to a 'golden age' of chaos, which is a dehumanizing and discriminatory stereotype targeting a protected religious group.",,
74058,img/74058.png,0,he made millions of children homeless,0.98,1,hateful,"The meme utilizes imagery of Adolf Hitler and the Holocaust to trivialize the genocide and suffering of Jewish people. By juxtaposing Hitler with the statement 'he made millions of children homeless' and adding the label 'homeless,' the content uses extreme dark humor to minimize a historical mass extermination event. This trivialization of the Holocaust constitutes hate speech as it attacks victims based on their ethnicity and religion by mocking the gravity of the crimes committed against them.",,
38910,img/38910.png,1,oh boy i sure love being muslim in the new zealand city of christchurch on march 15,0.98,1,hateful,"This meme references the Christchurch mosque shootings by combining a picture of the Linwood Islamic Center with the 'Soyjak' reaction image. It frames the hate crime occurring on March 15 as a cause for ridicule or awkward discomfort for Muslims. By trivializing a mass shooting that targeted a religious group and evoking pain from a tragedy, the meme is hateful.",,
30148,img/30148.png,1,you mean i don't have to pick it?!?,0.0,0,non-hateful,"The meme depicts a young boy happily eating cotton candy with a caption expressing pleasant surprise about not having to pick a flavor. The content is lighthearted and playful, containing no attacks, dehumanizing language, or negative sentiment towards any protected group.",,
45368,img/45368.png,1,enough is enough children are more important than freaks,0.95,1,hateful,"The meme uses the derogatory slur 'freaks' to demean individuals identified by a rainbow flag, which is a symbol of the LGBTQ+ community. The text asserts that 'children are more important' than these people, promoting a sentiment of exclusion and inferiority based on sexual orientation or gender identity.",,
8795,img/08795.png,0,when you are white and working in oil field,0.05,0,non-hateful,"The meme references a stereotype of white workers in the oil industry by showing hands covered in black oil to resemble skin. While it relies on racial categorization, the intent appears to be a self-deprecating or observational joke about the working conditions of a specific job rather than an attack, dehumanization, or statement of inferiority against a protected group.",,
35487,img/35487.png,0,randomly deciding to bake something,0.01,0,non-hateful,"The meme uses visual incongruity to create humor by pairing a dramatic image of a man on a horse with the trivial text 'randomly deciding to bake something.' It does not target any protected group, contains no hateful language, and does not convey any message of harm, exclusion, or dehumanization.",,
95038,img/95038.png,0,when you take these pics we think about cumming in your mouth,0.05,0,non-hateful,"The meme contains sexually explicit and vulgar text accompanied by a crude image. While the content is highly offensive and aggressive in nature, it does not target individuals or groups based on protected characteristics such as race, religion, ethnicity, sexual orientation, or disability. Therefore, it is classified as offensive general culture humor rather than hate speech.",,
74013,img/74013.png,1,"nurse: yes sir, we are having mashed potatoes today alzheimer's patient: i don't remember asking you a god damn thing",0.1,0,non-hateful,"The meme uses a popular reaction template to make a joke about the memory loss associated with Alzheimer's disease. While it mocks a condition linked to a medical status, it does so in the vein of general internet humor regarding memory lapses and does not dehumanize, attack, or threaten people with Alzheimer's. The use of profanity is rude but does not meet the threshold of hate speech under the provided definition.",,
90243,img/90243.png,1,"best gamer ever 6 million kills, 1 death",0.99,1,hateful,"The meme depicts Adolf Hitler, the central figure of the Holocaust, and pairs his image with text that quantifies the genocide of six million people as 'kills' and frames him as a 'best gamer.' This constitutes the trivialization and glorification of a systematic mass murder campaign based on ethnicity and religion, directly dehumanizing the victims.",,
89430,img/89430.png,0,when you know you don't have to jackoff tonight,0.0,0,non-hateful,"The meme contains explicit slang but is a general humor post about sexual relief in a relationship. It does not attack, dehumanize, or target any protected group based on race, religion, gender, or other characteristics.",,
32049,img/32049.png,0,"german british danish austrian diversity. apparently we don't have it and these guys do: iraqi, pakistani, syrian, egyptian",0.98,1,hateful,"The meme contains hate speech that targets specific ethnic and national groups (Iraqi, Pakistani, Syrian, Egyptian). The text juxtaposes these groups with European nationalities to falsely assert a derogatory and offensive 'superiority' in diversity, effectively creating a demeaning comparison based on nationality and ethnicity.",,
19243,img/19243.png,0,"surprise!! wait, where is everyone?",0.01,0,non-hateful,"The meme depicts a woman in a moving box in an empty house with text implying social isolation. It relies on situational humor and irony regarding moving into a new place. There is no language or imagery that attacks, dehumanizes, or targets any protected group based on characteristics such as race, gender, or religion.",,
5349,img/05349.png,0,normal day in a islamic country,0.9,1,hateful,"The meme relies on a derogatory stereotype by pairing an image of women in revealing or glamorous attire with the caption 'normal day in an islamic country.' It uses sarcasm to suggest that the representation of women in Islamic countries is contradictory to the religion's actual practices, thereby mocking the culture and religion.",,
90643,img/90643.png,0,she represents the new wave of democrats,0.01,0,non-hateful,"The meme displays a woman in professional attire speaking into a microphone with a supportive caption endorsing her as a representative of a political party. There is no language, imagery, or implied meaning that attacks, dehumanizes, or excludes any group based on protected characteristics.",,
18306,img/18306.png,1,white kids kids dreaming about their first day of school,0.95,1,hateful,"The meme uses an image of a child holding a handgun to satirize the experience of 'white kids' on their first day of school. By juxtaposing the innocence of childhood with a weapon, it implies that the target racial group is inherently prone to violence or dangerous in school settings. This relies on a harmful racial stereotype and dehumanizes the group by associating them with lethal force.",,
95830,img/95830.png,1,face of terrorism in us,0.95,1,hateful,"The meme uses the phrase 'face of terrorism' to label an elderly white man, visually associating a specific demographic appearance with a violent and stigmatized criminal act. This constitutes hate speech by dehumanizing a protected group based on perceived ethnicity or nationality.",,
84150,img/84150.png,0,when your jewish friend smells a stash of coins in public,0.98,1,hateful,"The meme reinforces a derogatory antisemitic stereotype by suggesting that Jewish individuals are obsessively and inhumanly sensitive to the presence of money, dehumanizing the group based on their religion and ethnicity.",,
4569,img/04569.png,0,when is the time to eat i am hungry,0.01,0,non-hateful,"The meme uses an image of a pig with text expressing hunger to make a humorous, relatable point about eating schedules. It does not contain any language or imagery that attacks, dehumanizes, or targets people based on protected characteristics such as race, religion, or disability.",,
67103,img/67103.png,1,still better than mexican,0.99,1,hateful,"The meme depicts a disabled woman working and includes text stating she is 'still better than mexican.' This is a direct statement of inferiority targeting a protected group based on nationality/ethnicity, asserting that a disabled person is superior to Mexican people.",,
52031,img/52031.png,0,theriously?? that's methed up!,0.01,0,non-hateful,"The meme depicts Mike Tyson laughing with text that puns on drug addiction ('methed up'). While the subject matter is offensive and promotes illegal drug use, it does not attack, demean, or dehumanize any group based on protected characteristics such as race, religion, gender, or disability.",,
72168,img/72168.png,1,upper downer,0.98,1,non-hateful,"The meme utilizes wordplay comparing a stimulant drug ('upper') with a person described as a 'downer' (typically referring to a moody or pessimistic individual). While it references illicit substances, the joke targets a personality trait or mood rather than a specific protected group defined by race, gender, religion, or other characteristics listed in the hate speech definition. Therefore, it does not meet the criteria for hate speech.",,
52634,img/52634.png,0,the secret to a successful marriage is to keep his stomach full and his balls empty,0.85,1,hateful,"The meme promotes a sexist stereotype regarding gender roles in marriage, characterizing women as needing to control men through sexual and domestic deprivation. It relies on dehumanizing, vulgar language and generalizes negative behaviors about men to support a misogynistic view of relationships.",,
7429,img/07429.png,1,i'm about to have my 5th abortion fuck you batman i'm the real crime fighter,0.95,1,non-hateful,"The meme contains shock humor, profanity, and a controversial topic (abortion). However, it does not attack, dehumanize, or threaten a specific protected group based on characteristics such as race, religion, or sexual orientation. The 'hate' is directed generally or at a specific individual ('Batman') rather than a marginalized group, making it offensive but not hateful.",,
68192,img/68192.png,1,scientist are working hard to cure them all,1.0,1,hateful,"The meme frames same-sex marriage as a disease requiring a 'cure', effectively pathologizing and attacking LGBTQ+ individuals based on sexual orientation.",,
41058,img/41058.png,0,john wilkes booth be like: yall sure abraham lincoln dead? he aint up here,0.05,0,non-hateful,"This meme depicts John Wilkes Booth's confusion about Abraham Lincoln's absence from heaven following the assassination. It does not attack, dehumanize, or promote harm against any group based on protected characteristics. The content is historical and ironic rather than hateful.",,
12468,img/12468.png,0,say it! say it ! islam is the religion of peace,0.99,1,non-hateful,"The meme depicts a mother and child with text encouraging the statement that Islam is the religion of peace. It promotes a positive message regarding a religious group and does not attack, dehumanize, or threaten any protected group.",,
43092,img/43092.png,0,pretty much sums up islam,0.01,0,non-hateful,"The meme displays a person performing Islamic prayer (sujud) with the caption 'pretty much sums up islam'. This text and image combination is intended to be a positive or neutral statement identifying submission as a core aspect of the religion. It does not attack, mock, dehumanize, or express hostility toward Muslims.",,
49805,img/49805.png,0,imagine being so disgusting there have to be laws to try to stop normal people from hating you,0.95,1,non-hateful,"The meme uses a skunk as a metaphor for a person, suggesting they are so 'disgusting' that laws might be needed to prevent hate towards them. While the language is derogatory and offensive, it does not target a specific protected group (such as race, religion, or sexual orientation) but rather attacks an unspecified individual's character.",,
27195,img/27195.png,0,there's a reason we keep the beer in the bottom of the cooler,0.1,0,non-hateful,"The meme contains sexually suggestive imagery and text implying crude sexual acts (anal sex). While the content is vulgar, objectifying, and potentially offensive, it does not attack, dehumanize, or target any group based on protected characteristics such as race, religion, gender, or sexual orientation. Therefore, it falls under offensive content rather than hateful speech.",,
47016,img/47016.png,1,"last summer camp was so ""lit""",0.001,0,non-hateful,"The meme references the 'Last Summer Camp' internet horror story, which features a photo of a child (Lisa Hines). The imagery and text are used for a pun based on the word 'lit'. It does not target any group based on protected characteristics, nor does it invoke historical hatred, genocide, or dehumanization.",,
24135,img/24135.png,0,good night keep your butthole tight,0.01,0,non-hateful,"The meme utilizes profanity and crude humor ('keep your butthole tight') but does not target any protected group based on ethnicity, religion, gender, or other characteristics. It falls under general offensive humor rather than hate speech.",,
53609,img/53609.png,0,"when your friend insists on paying for dinner but you still want to contribute - just the tip, come on... let me",0.99,1,non-hateful,"The meme utilizes a double entendre regarding the phrase 'just the tip' in a context of intimate physical closeness between two men. While it relies on sexual innuendo and may be considered risqué or mildly offensive, it does not attack, dehumanize, or express hostility toward individuals based on their sexual orientation or any other protected characteristic. It does not meet the definition of hate speech.",,
50317,img/50317.png,1,what in the hell is wrong with america voting towel heads into congress,0.95,1,hateful,"The meme contains the racial slur 'towel heads' to describe a specific group of voters. This is a derogatory and dehumanizing term targeting people based on ethnicity or religion, fitting the definition of hate speech.",,
29750,img/29750.png,1,this cat is getting raped tonight,0.99,1,hateful,"The meme is a specific internet format known as 'The Rapist Meme', which is used to express extreme, vulgar hatred and ridicule toward the subject. By stating the subject is 'getting raped', the text dehumanizes the individual and endorses severe sexual violence as a joke or punishment, which constitutes a hateful attack.",,
37658,img/37658.png,1,when your dishwasher is broken so you take it back to walmart to get a new one,0.99,1,non-hateful,"The meme features a humorous caption about returning a broken dishwasher to Walmart, paired with a generic image of a couple having fun in a shopping cart. It targets a common household situation and uses general relatable humor without attacking, dehumanizing, or stereotyping any specific protected group based on ethnicity, religion, gender, or other characteristics.",,
65801,img/65801.png,0,first friday prayers of the islamic holy day,0.01,0,non-hateful,"The meme features an image of Muslims performing the Friday prayer with a neutral, descriptive caption. There are no attacks, stereotypes, or dehumanizing content directed at any protected group.",,
18945,img/18945.png,1,when you decide to go full gas,0.01,0,non-hateful,The meme uses hyperbole to joke about 'going full gas' in a car by showing a silhouette with flames. It is a general culture meme about driving enthusiasm and does not target or attack any protected group based on the defined characteristics.,,
84015,img/84015.png,1,my irony meter just exploded,0.001,0,non-hateful,"The meme depicts a standard police arrest scene with a caption highlighting the irony of the situation using a common internet phrase. It does not contain any attacks, stereotypes, or derogatory language targeting any protected group based on race, religion, gender, or other characteristics.",,
67435,img/67435.png,1,when you ask a jewish girl for her number and she starts rolling her sleeve,0.92,1,hateful,"The meme relies on a stereotypical and xenophobic trope suggesting that Jewish women abduct and forcibly convert non-Jewish men, portraying the targeted religious group in a threatening, predatory, and dehumanizing manner.",,
45702,img/45702.png,1,"if she's still making noises, you didn't hit her hard enough",1.0,1,hateful,"The text explicitly encourages physical violence ('hit her') against a female subject, utilizing gendered language ('she') to promote harm against a protected group. This constitutes a direct attack and glorification of abuse.",,
28406,img/28406.png,0,when she gives you that look,0.01,0,non-hateful,"The meme features a photo of a woman and uses the caption 'when she gives you that look' to express attraction or admiration for the subject. The content focuses on general attraction and pop culture, without targeting any individual or group based on protected characteristics such as race, religion, or gender.",,
