id,img,label_true,text,prob_pred,label_pred,classification,description,modality_type,error
84102,img/84102.png,0,the definition of utter disgust in plain black and white,0.01,0,non-hateful,"The meme features a facial expression of disgust accompanied by text that is a play on words regarding the color format ('black and white'). The content does not contain attacks, dehumanization, or threats directed at any protected group based on characteristics such as race, ethnicity, or gender.",,
92068,img/92068.png,0,still better than mexican,0.01,0,non-hateful,"The meme expresses a subjective preference for pineapple pizza over Mexican food. While this may be offensive to fans of Mexican cuisine, it does not target people based on nationality, ethnicity, or other protected characteristics, nor does it involve dehumanization, threats, or calls for exclusion.",,
54129,img/54129.png,0,dump pipe to the ocean,0.98,1,non-hateful,"The meme displays a pipe leading to the ocean with text describing environmental pollution. It does not attack, dehumanize, or threaten any individuals or groups based on protected characteristics.",,
38076,img/38076.png,1,"""he's a squirter"" doesn't sound as sexy when you are gay",0.98,1,hateful,"The meme uses a visual of a gross, mud-covered individual to mock gay men, explicitly linking the term 'squirter' (a sexual term) with the group and claiming it 'doesn't sound as sexy.' This constitutes a derogatory attack and humiliation based on sexual orientation.",,
63921,img/63921.png,0,taking a photo with family,0.0,0,non-hateful,"The image shows a group of people posing for a picture, and the text simply describes the scene as 'taking a photo with family'. There is no content that attacks, dehumanizes, or threatens individuals based on protected characteristics.",,
89425,img/89425.png,1,hello chocolate paradise princess i'm albert,0.95,1,hateful,"The meme features a man using the phrase 'chocolate paradise princess' to address a Black woman. The use of 'chocolate' as a racial reference for her skin color, combined with 'princess' to infantilize or objectify her, constitutes a dehumanizing and derogatory attack based on race and gender.",,
56428,img/56428.png,0,if the shocker don't rock her spock her,0.99,1,non-hateful,"The meme uses a sexual double entendre and a pun on the name of a fictional character to make a suggestive joke. While this is vulgar and slightly offensive in nature, it does not attack, dehumanize, or promote harm against any protected group based on characteristics such as race, gender, or religion. The content is offensive humor but does not meet the criteria for hate speech.",,
6273,img/06273.png,1,the jihad squad,1.0,1,hateful,"The text 'the jihad squad' applies a derogatory label associating the female politicians with the term 'jihad' and implies a connection to terrorism. This attacks individuals based on their religion and ethnicity, constituting hate speech.",,
50379,img/50379.png,0,do you know how to turn your dishwasher into a snowblower? throw em a shovel,0.01,0,non-hateful,"The meme is a sarcastic visual joke based on wordplay and absurdity, contrasting a dishwasher with a snowblower. It does not target, attack, or mock any protected group based on ethnicity, religion, gender, or other characteristics.",,
59806,img/59806.png,0,"on tuesday, november 3, 2020, we make america great again  by voting this nightmare out of office!",0.05,0,non-hateful,"The meme expresses political opposition to Donald Trump and calls for voting him out of office, using the subjective term 'nightmare.' While negative and offensive, it constitutes a political opinion regarding a public figure rather than an attack based on protected characteristics such as race, religion, or ethnicity, and does not promote violence or dehumanization.",,
59140,img/59140.png,1,wanna go masturbate? fuck yeah! masturbating!,0.98,1,hateful,"The meme uses a bait-and-switch structure where the punchline is a disabled child. By juxtaposing the text with the image, it targets individuals with disabilities, making them the subject of the mockery and delivering a cruel punchline. This constitutes a humiliating attack based on a protected characteristic (disability).",,
9563,img/09563.png,1,safe sex isis style,0.01,0,non-hateful,"The meme references ISIS (a terrorist organization) in a sexual context. However, ISIS is not a protected characteristic such as race, religion, ethnicity, or gender identity. The text does not attack, dehumanize, or threaten a group of people based on these attributes, but rather uses the group's name for offensive, taboo humor.",,
26985,img/26985.png,1,i just heard my girlfriend is pregnant,0.05,0,non-hateful,"The meme depicts a man running away upon hearing his girlfriend is pregnant. While the content is irresponsible and implies abandonment of a partner and child, it relies on a stereotype of male flightiness regarding fatherhood. It does not constitute hate speech because it does not attack, dehumanize, or call for violence against a protected group based on ethnicity, race, religion, disability, or other protected characteristics.",,
65832,img/65832.png,1,why love one but eat the other ? i don't get it,0.0,0,non-hateful,"The meme poses a philosophical question regarding human dietary choices versus pet ownership (dogs vs. pigs). It does not attack, dehumanize, or express hatred toward any protected group or individuals.",,
35840,img/35840.png,1,i ordered a dishwasher and they sent me a sandwich maker,0.0,0,non-hateful,"The meme depicts a humorous situation involving a mix-up in an online order where a woman is standing inside a large cardboard box instead of a dishwasher. There is no attack, dehumanization, or harm directed against any individual or group based on protected characteristics.",,
79085,img/79085.png,1,today we are making vegetable soup,1.0,1,non-hateful,"The image shows two smiling individuals in aprons with the caption 'today we are making vegetable soup.' Neither the image nor the text contains any attacks, dehumanizing speech, or exclusionary content based on protected characteristics.",,
84362,img/84362.png,0,unleash the inner beast on the field,0.99,1,non-hateful,"The meme uses a gorilla image to illustrate the phrase 'unleash the inner beast' in a sports context, serving as a motivational metaphor for aggression and intensity. It does not target or dehumanize any protected group, nor does it express hatred based on race or other characteristics.",,
39607,img/39607.png,1,those stupid basterds thought it was a real shower,0.98,1,hateful,"The meme uses a historical photograph of Adolf Hitler and Benito Mussolini with the text 'those stupid basterds thought it was a real shower'. This references the 'Nazi shower' conspiracy theory, which falsely claims that gas chambers were actually showers. By mocking those who believe this theory, the meme denies the reality of the Holocaust and the use of gas chambers to murder Jewish people. This constitutes hate speech because it mocks a hate crime and evokes pain related to the victims of the Holocaust based on their ethnicity.",,
23810,img/23810.png,1,these aren't people,0.99,1,hateful,"The meme uses the text 'these aren't people' to dehumanize the subjects in the image, who appear to be migrants or refugees. This is a direct dehumanizing attack on individuals based on their likely immigration status or nationality, stripping them of their humanity and attacking a protected group.",,
96312,img/96312.png,0,when you support your little one every step of the way,0.01,0,non-hateful,"The meme features an affectionate image of two individuals, one with a visible disability, accompanied by text expressing support and love. The message is heartwarming and inclusive, promoting empathy rather than attacking or dehumanizing any group.",,
56473,img/56473.png,0,knows about you. your family your children everything,0.99,1,hateful,The meme uses text claiming knowledge of a user's entire family and children combined with an image of Hasidic Jewish individuals to propagate an antisemitic stereotype regarding Jewish control and surveillance. This constitutes a direct attack based on religion.,,
93041,img/93041.png,0,"""who's gonna make the sandwiches? what do we do with all these sandwiches?""",0.0,0,non-hateful,"The image shows shelves of pre-packaged sandwiches in a grocery store with a caption asking who will make them and what to do with them. There is no content attacking, dehumanizing, or threatening any group based on protected characteristics.",,
76015,img/76015.png,0,everyone celebrates christmas !,0.98,1,hateful,"The meme juxtaposes a festive Christmas scene with an image of Orthodox Jewish men walking away, captioned 'everyone celebrates christmas!'. This is a sarcastic mockery implying that Jewish people are hypocritical or that their religion is void of celebration compared to Christianity. It targets a specific religious group by making fun of their traditions in a derogatory and humiliating manner.",,
28690,img/28690.png,0,if you're gonna talk shit about someone... you better make sure they aren't crazier than you are,0.01,0,non-hateful,"The meme uses profanity and features Woody Harrelson as a warning to avoid gossiping about people who are 'crazier' than the speaker. The text targets general behavior (gossiping) rather than any protected group, and does not contain hate speech or dehumanizing language.",,
75639,img/75639.png,1,changing every single country it touches,0.95,1,hateful,"The meme features a figure in religious attire with a caption stating 'changing every single country it touches'. This combines to convey a hostile stereotype regarding Islam, suggesting that the religion inherently corrupts or negatively impacts nations it enters. This constitutes an attack and endorsement of exclusion based on religion, which is a protected characteristic.",,
80912,img/80912.png,0,mr obama it is an honor,0.99,1,non-hateful,"The meme depicts Malia Obama and Barack Obama with the text 'mr obama it is an honor'. The content expresses respect and politeness and contains no attacks, dehumanization, or hate speech directed at any protected group.",,
91405,img/91405.png,0,wears rag on her head so her brother husband doesnt want to molest her,0.95,1,hateful,The meme attacks women based on their religious attire by using the derogatory term 'rag' to describe a hijab and makes a dehumanizing claim linking modest dress to preventing sexual violence by male relatives. This constitutes hate speech as it mocks religious expression and promotes harmful stereotypes about gender and religion.,,
90843,img/90843.png,0,"time to put the ""panic"" back in hispanic",0.1,0,non-hateful,"The meme uses a pun on the word 'panic' to stereotype Hispanic people based on their food consumption. While this relies on reductive generalizations and can be considered culturally insensitive or mildly offensive, it does not constitute hate speech because it lacks the intent to dehumanize, attack, threaten, or promote the exclusion of the group.",,
20861,img/20861.png,1,pretty much sums up islam,1.0,1,hateful,The meme depicts an individual associated with an Islamic militant group wearing a suicide vest and includes text that explicitly generalizes and denigrates the religion of Islam by equating it with violence and terrorism.,,
92738,img/92738.png,1,"they are the best in basketball because they can steal, shoot and run",0.99,1,hateful,"The meme uses a racial stereotype to associate Black basketball players with criminal behavior, redefining the sports terms 'steal', 'shoot', and 'run' as illegal acts (theft, shooting weapons, fleeing). This constitutes dehumanizing speech and statements of inferiority targeting a specific racial group.",,
27614,img/27614.png,0,maybe if you think before you act you'd be treated better,0.01,0,non-hateful,"The meme provides harsh advice implying that the viewer's poor treatment is due to a lack of forethought. While the tone is critical and slightly offensive, it targets an individual's behavior rather than attacking a group based on protected characteristics like race, religion, or gender.",,
98701,img/98701.png,1,oh no i can't steal anymore,0.99,1,non-hateful,"The meme depicts a person experiencing knee pain, accompanied by a pun referencing the word 'steal' (likely playing on 'cramp' or physical inability to steal/run away). The content focuses on a physical condition and wordplay, with no attacks, dehumanization, or exclusion based on protected characteristics.",,
94170,img/94170.png,0,when you decide to go full gas,0.01,0,non-hateful,"The meme depicts a woman struggling with a malfunctioning oven in a humorous manner. The text 'when you decide to go full gas' implies a mishap related to using a gas appliance. The content relies on situational irony and visual hyperbole to create humor regarding a domestic accident. It does not attack, dehumanize, or discriminate against any group based on protected characteristics.",,
1967,img/01967.png,0,when you decide to stop racism by burning its symbol,0.01,0,non-hateful,"The meme depicts the burning of a swastika, a symbol of the Nazi regime, accompanied by text encouraging the cessation of racism by destroying its symbols. The content targets a hate group and promotes anti-racism rather than attacking any protected group based on characteristics like race or religion.",,
79042,img/79042.png,0,the door to the crematorium and gas chambers are closed,0.05,0,non-hateful,"The meme depicts a crematorium at a concentration camp and expresses a positive sentiment regarding the closure of these death facilities. While the subject matter is horrific, the meme expresses relief or satisfaction at the cessation of mass murder, which is a negative event. It does not attack, dehumanize, or incite violence against any protected group; rather, it validates the ending of the atrocities committed against them.",,
23785,img/23785.png,0,hansel and gretel was a scary childrens story,0.02,0,non-hateful,"The meme expresses a subjective opinion that the children's story Hansel and Gretel is scary. While the imagery depicts a frightening scene involving children and a witch, it is a direct illustration of the fairytale. The text does not attack or dehumanize any specific group based on protected characteristics, nor does it use the story to promote hate speech against a specific demographic.",,
18547,img/18547.png,1,1st day of 4th grade sandy hook elementary school,1.0,1,hateful,"The meme depicts a child holding a firearm and pairs it with text referencing the Sandy Hook Elementary School shooting. This combination evokes pain from a mass casualty event involving children, constituting mocking hate crime and glorification of violence against a vulnerable group.",,
74965,img/74965.png,0,some people some other people,0.01,0,non-hateful,"The meme uses the 'Some people vs. some other people' format to compare a standard human romantic interaction with an absurd interaction involving a goat. The content is humorous and unconventional but does not attack, dehumanize, or target any group based on protected characteristics such as race, religion, or gender.",,
87520,img/87520.png,1,"yes, we know trump said ""mexico will pay for the wall"" but now mexicans are the wall. that boy good!!!!",0.01,0,non-hateful,"The meme utilizes heavy sarcasm and political irony to ridicule Donald Trump's rhetoric regarding border security and the 'wall.' While the image depicts a tense situation and the text makes a crude joke about Mexicans acting as the wall, the intent is to mock the absurdity of the political situation rather than to attack or dehumanize a protected group. The humor targets a political figure and policy, not the ethnic group mentioned.",,
94738,img/94738.png,0,shopping is boring. why not have some fun at the walmart parking lot?,0.99,1,non-hateful,"The meme depicts a couple having fun in a parking lot and suggests making a mundane task more enjoyable. It does not attack, dehumanize, or exclude any group based on protected characteristics.",,
92567,img/92567.png,0,pray for peace pray for wellbeing,0.99,1,non-hateful,"The meme depicts a person praying with the text 'pray for peace' and 'pray for wellbeing'. It contains a positive, motivational message encouraging prayer and lacks any attacks, dehumanizing speech, or exclusion based on protected characteristics.",,
41276,img/41276.png,1,evolution from peeling bananas to busting caps,0.01,0,non-hateful,"The meme is a visual pun that uses the gorilla image and the phrase 'busting caps' as a play on words. 'Busting caps' refers to the action of peeling a banana (removing the 'hat' or peel) rather than using a firearm, and the gorilla is a common visual reference for this phrase in internet culture. It does not target any protected group with violence, dehumanization, or inferiority.",,
3798,img/03798.png,0,"hey, i just met you and this is crazy but here's your number... so camping, maybe?",0.01,0,non-hateful,"The meme is a parody of the song 'Call Me Maybe' featuring a couple camping. It contains no attacks, dehumanizing language, or hate speech targeting any protected group based on the provided definition.",,
86417,img/86417.png,1,i could have killed all of them. but i let some of them survive so you know why i killed them,1.0,1,hateful,"The meme attributes a quote about mass murder and the intentional survival of victims to Adolf Hitler, a historical figure responsible for the Holocaust. This content endorses and rationalizes genocide, which constitutes extreme violence and dehumanization against protected groups (specifically Jews, Roma, and others persecuted by the regime).",,
6123,img/06123.png,1,a group of men,0.01,0,non-hateful,"The meme juxtaposes an image of three dogs with the text 'a group of men'. While this creates a visual incongruity, neither the image nor the text contains attacks, dehumanization, threats, or endorsements of harm against any group based on protected characteristics. It is simply a mismatched caption.",,
28951,img/28951.png,0,if the brim of your hat is flat and has a sticker on it i automatically assume you're a complete tool,0.01,0,non-hateful,"The meme expresses a subjective, derogatory opinion ('tool') about people wearing a specific type of hat (flat brim with a sticker). However, fashion choices or headwear are not considered protected characteristics (such as race, religion, gender, etc.) under the provided definition of hate speech. Therefore, this is merely an offensive or judgmental statement rather than hate speech.",,
19508,img/19508.png,1,the definition of utter disgust in plain black and white,1.0,1,hateful,"The meme uses the word 'disgust' to express contempt for an interracial couple, combining a racial slur pun ('in plain black and white') with an attack on a mixed-race relationship, which constitutes hate speech based on race.",,
39578,img/39578.png,1,one of the bullets they dug out of a victim from the orland gay night club shooting!,0.95,1,hateful,"The meme targets the victims of the Orlando nightclub shooting, who were gay men, by mocking them and making a crude sexual comparison regarding the cause of their injuries. This constitutes a direct attack and mockery of a hate crime against a group based on sexual orientation.",,
13647,img/13647.png,1,she said girls run the world... so i told her get back in the kitchen,0.98,1,hateful,"The meme text uses a misogynistic phrase to tell women to 'get back in the kitchen' in response to the idea that girls run the world. This targets women based on sex and enforces gender stereotypes by implying they belong in a domestic role rather than a leadership one, constituting exclusion and humiliation.",,
2364,img/02364.png,0,"a jewish shop owner, wears a kippah or yarmulke whilst in his shop in tehran",0.01,0,non-hateful,"The image depicts a Jewish shop owner in Tehran reading a newspaper. The caption is a factual description of the scene. It does not contain any language that attacks, dehumanizes, threatens, or excludes individuals based on their religion or ethnicity.",,
92046,img/92046.png,0,they are terrorists anyone who doesn't agree is an idiot,0.15,0,non-hateful,"The meme depicts individuals carrying a flag of the Islamic State (ISIS) and labels them as 'terrorists' while insulting dissenters as 'idiots'. Although it uses the slur 'terrorist' and is highly offensive, it attacks the group based on their association with a violent criminal organization and political ideology rather than inherent immutable protected characteristics like religion, race, or ethnicity. Therefore, it does not meet the specific definition of hate speech provided.",,
7351,img/07351.png,0,"""plays uno steals all the green cards""",0.01,0,non-hateful,"The meme references the card game Uno and a gameplay action involving collecting green cards. The text and image do not attack, dehumanize, or target any individuals or groups based on protected characteristics such as race, religion, gender, or disability.",,
57621,img/57621.png,1,if this gets 1k likes i'll post to islam how we see muslims how muslims see us,0.95,1,hateful,"The meme contains text that explicitly calls for posting to the religion of Islam a depiction of its followers as inaccurate or misguided (represented by the woman missing the targets). By generalizing an entire religious group as incompetent or 'off-target' and using this negative stereotype as a premise for a social media bait, the content attacks Muslims based on their religion.",,
7135,img/07135.png,1,this is the greatest news manufacturing in 20th century,0.92,1,hateful,"The image depicts a historical scene of forced displacement of civilians, likely during World War II. The text claims this event is 'news manufacturing,' which is a form of historical revisionism. This statement denies the reality of a documented historical atrocity and victimizes the group shown by dismissing their suffering as a fabrication. By denying the existence of a crime committed against them, the content dehumanizes the victims of this historical persecution and attacks their group identity and shared experience of trauma.",,
97068,img/97068.png,1,these hitler jokes are rude anne frankly i don't care,0.98,1,hateful,"The meme employs a dark pun referencing Anne Frank, a Jewish Holocaust victim, to dismiss claims that Hitler jokes are rude. By using a Jewish victim's name as a punchline for a joke about the Nazi leader, the meme trivializes the Holocaust and expresses a callous disregard for the suffering of Jews, evoking pain from historical figures and mocking the gravity of genocide against a protected religious and ethnic group.",,
64891,img/64891.png,1,lebanon: before muslims after muslims but don't worry! after islam takes over there'll be a golden age.. apparently,0.95,1,hateful,"The meme directly attacks people based on religion by juxtaposing a peaceful image labeled 'before muslims' with a scene of violent chaos labeled 'after islam takes over'. This association equates the Muslim faith directly with destruction, civil unrest, and inferiority, claiming that the 'golden age' is a lie. This constitutes a statement of inferiority and a negative stereotyping of a protected group.",,
74058,img/74058.png,0,he made millions of children homeless,0.01,0,non-hateful,"The meme juxtaposes images of Adolf Hitler with images of homeless children, using the text to accuse him of making 'millions of children homeless'. While the content is highly offensive and disturbing, it targets a specific historical figure (Hitler) rather than attacking a protected group based on characteristics like race, religion, or nationality. It constitutes a condemnation of a historical dictator and does not meet the definition of hate speech as provided.",,
38910,img/38910.png,1,oh boy i sure love being muslim in the new zealand city of christchurch on march 15,0.6,1,non-hateful,"The meme combines an image of a mosque in Christchurch with the date March 15, referencing the Christchurch mosque shootings. While the text claims to 'love being Muslim,' the context of the date and the skeptical dog image imply a sarcastic reference to the tragedy and the targeting of Muslims. However, the meme itself trivializes the tragedy and mocks the victims rather than explicitly attacking, dehumanizing, threatening, or calling for harm against Muslims as a group. Therefore, it does not meet the strict definition of hate speech provided.",,
30148,img/30148.png,1,you mean i don't have to pick it?!?,0.01,0,non-hateful,"The meme depicts a child happily eating cotton candy with text expressing excitement about not having to choose between options. It contains no content that attacks, dehumanizes, or excludes people based on protected characteristics.",,
45368,img/45368.png,1,enough is enough children are more important than freaks,0.99,1,hateful,"The meme uses the slur 'freaks' to attack people associated with gender and sexuality symbols (transgender and lesbian flags), promoting dehumanization and exclusion based on protected characteristics of gender identity and sexual orientation.",,
8795,img/08795.png,0,when you are white and working in oil field,0.98,1,hateful,"The meme relies on a dehumanizing stereotype, associating white people working in the oil field with excrement (implied by the visual of hands covered in feces). By linking a specific demographic group defined by race to filth or waste, the content expresses hostility and promotes the idea of inferiority, fitting the criteria for hate speech.",,
35487,img/35487.png,0,randomly deciding to bake something,0.99,1,non-hateful,"The meme features a man in a suit riding a white horse in a desert, with the text 'randomly deciding to bake something'. This is a humorous meme playing on the absurdity of the situation or the 'business casual' riding style, but it does not attack, dehumanize, threaten, or exclude any protected group.",,
95038,img/95038.png,0,when you take these pics we think about cumming in your mouth,0.01,0,non-hateful,"The meme contains explicit sexual profanity and is vulgar in nature, but it does not attack, dehumanize, threaten, or humiliate any group based on protected characteristics such as race, gender, religion, or sexual orientation. It falls under offensive humor but does not meet the definition of hate speech.",,
74013,img/74013.png,1,"nurse: yes sir, we are having mashed potatoes today alzheimer's patient: i don't remember asking you a god damn thing",0.05,0,non-hateful,"The meme features a joke based on the symptoms of Alzheimer's disease (memory loss) rather than attacking or dehumanizing individuals with the condition. While it relies on stereotypes about the illness, it does not fit the definition of hate speech as it does not promote violence, segregation, or inferiority.",,
90243,img/90243.png,1,"best gamer ever 6 million kills, 1 death",1.0,1,hateful,"The meme uses Adolf Hitler and references the genocide of 6 million Jews by comparing it to a video game score ('6 million kills, 1 death'). This trivializes the Holocaust and mocks the systematic extermination of a group based on ethnicity and religion, constituting a hateful attack.",,
89430,img/89430.png,0,when you know you don't have to jackoff tonight,0.0,0,non-hateful,"The meme features text using a vulgar slang term for masturbation ('jackoff') in the context of having a romantic partner. It does not contain any attacks, dehumanizing language, or statements of inferiority targeting individuals based on protected characteristics such as race, religion, or gender.",,
32049,img/32049.png,0,"german british danish austrian diversity. apparently we don't have it and these guys do: iraqi, pakistani, syrian, egyptian",0.85,1,hateful,"The meme juxtaposes European nationalities with nationalities often associated with Muslim cultures (Iraqi, Pakistani, Syrian, Egyptian), using a visual of a woman in a hijab and a child to suggest a demographic conflict. It frames the presence of these groups as a negative 'diversity' that the implied speaker does not 'have' (desiring the former group) while criticizing the current reality. This constitutes a negative generalization and exclusionary sentiment based on nationality, ethnicity, and religion.",,
19243,img/19243.png,0,"surprise!! wait, where is everyone?",0.99,1,non-hateful,"The meme depicts a woman standing in a cardboard box in an empty room, joking about a failed surprise. The content expresses a relatable scenario of disappointment or social awkwardness. It does not attack, dehumanize, threaten, or exclude any group based on protected characteristics.",,
5349,img/05349.png,0,normal day in a islamic country,0.75,1,hateful,"The meme combines text and imagery to stereotype the demographic of 'Islamic countries' as being defined by women who have tattoos and wear revealing clothing. While not inciting violence, it reinforces a derogatory stereotype and mocks the group's identity by presenting it as a humorous anomaly, which constitutes a statement of inferiority based on religion and nationality.",,
90643,img/90643.png,0,she represents the new wave of democrats,0.01,0,non-hateful,"The meme features a political figure with positive text celebrating her as a 'new wave' representative. It contains no attacks, derogatory language, or threats directed at protected groups based on their characteristics.",,
18306,img/18306.png,1,white kids kids dreaming about their first day of school,0.15,0,non-hateful,"The meme references 'white kids' and depicts a child holding a gun. While the image is disturbing and the text targets a specific demographic, the content implies anxiety about school shootings or gun culture rather than expressing an attack, dehumanization, statement of inferiority, or call for exclusion based on race. The mention of race is descriptive rather than derogatory in this context.",,
95830,img/95830.png,1,face of terrorism in us,0.98,1,hateful,"The meme uses an image of an elderly man, a demographic often associated with older adults or potentially specific ethnic phenotypes (such as White or Middle Eastern), and labels him as the 'face of terrorism.' This content attacks a protected group by dehumanizing them and stigmatizing them with a severe criminal association based on their appearance or age.",,
84150,img/84150.png,0,when your jewish friend smells a stash of coins in public,0.95,1,hateful,"The meme targets a specific religious group (Jewish people) by relying on and reinforcing a widespread negative stereotype that they are obsessed with money and greed. The text explicitly names the group, and the visual reaction (a 'stash of coins') is used to mock and dehumanize them based on this trait.",,
4569,img/04569.png,0,when is the time to eat i am hungry,0.01,0,non-hateful,"The meme features a pig looking into a trough with the text 'when is the time to eat i am hungry'. It is a humorous, anthropomorphic joke about a pig's appetite. It does not contain any attacks, dehumanizing language, or references to protected groups of people.",,
67103,img/67103.png,1,still better than mexican,0.95,1,hateful,"The text overlay makes a derogatory comparison asserting superiority over 'Mexican' people, which targets a protected group based on nationality and ethnicity, constituting a statement of inferiority.",,
52031,img/52031.png,0,theriously?? that's methed up!,0.95,1,non-hateful,"The meme features Mike Tyson expressing disbelief at someone being on drugs. While the subject matter involves illegal substances and is labeled as slightly offensive, it does not attack, dehumanize, or discriminate against any protected group based on characteristics such as race, religion, gender, or disability. The content is general ridicule rather than hate speech.",,
72168,img/72168.png,1,upper downer,0.0,0,non-hateful,"The meme relies on a pun contrasting a drug (upper) with a slang term for a gloomy person (downer). It does not target individuals based on protected characteristics, nor does it promote violence, dehumanization, or exclusion against any group.",,
52634,img/52634.png,0,the secret to a successful marriage is to keep his stomach full and his balls empty,0.98,1,non-hateful,"The meme uses vulgar language and depicts an aggressive image, but the text provides cynical relationship advice. It does not target a protected group based on ethnicity, gender, religion, or other characteristics, nor does it promote violence, dehumanization, or segregation against a specific demographic.",,
7429,img/07429.png,1,i'm about to have my 5th abortion fuck you batman i'm the real crime fighter,0.95,1,non-hateful,"The meme contains profanity and references abortion, creating a negative and offensive context. However, the content focuses on an individual's personal decision and a pop-culture joke directed at 'Batman.' It does not attack, dehumanize, or threaten individuals based on protected characteristics such as race, religion, gender, or sexual orientation.",,
68192,img/68192.png,1,scientist are working hard to cure them all,0.95,1,hateful,"The meme suggests that homosexuality is a disease that requires curing. By framing a protected characteristic based on sexual orientation as a medical condition to be treated, the text implies a deficit or abnormality that needs correction, which constitutes a statement of inferiority and dehumanization.",,
41058,img/41058.png,0,john wilkes booth be like: yall sure abraham lincoln dead? he aint up here,0.98,1,non-hateful,"The meme makes a dark joke about the historical event of Abraham Lincoln's assassination by John Wilkes Booth. While it touches on a violent historical crime, it does not attack, dehumanize, threaten, or promote harm against a protected group based on characteristics like race, religion, or gender. The content is offensive due to the subject matter of murder but does not meet the specific criteria for hate speech defined as an attack on protected groups.",,
12468,img/12468.png,0,say it! say it ! islam is the religion of peace,0.99,1,non-hateful,"The meme features a mother and child and text stating 'islam is the religion of peace'. This is a positive assertion regarding a religious group and does not contain attacks, dehumanization, threats, or exclusion based on protected characteristics.",,
43092,img/43092.png,0,pretty much sums up islam,0.99,1,non-hateful,"The meme depicts a person in a posture of prayer with text summarizing the religion as devotion. The content portrays the practice of Islam in a respectful manner without attacking, dehumanizing, or promoting harm against any protected group.",,
49805,img/49805.png,0,imagine being so disgusting there have to be laws to try to stop normal people from hating you,0.05,0,non-hateful,"The meme utilizes a skunk as a metaphor to describe a person as 'disgusting' and implies that their behavior warrants public hatred. While the tone is insulting, dehumanizing, and negative, it does not target any specific protected group based on characteristics such as race, religion, gender, or sexual orientation. Therefore, it falls under general offensiveness rather than hate speech.",,
27195,img/27195.png,0,there's a reason we keep the beer in the bottom of the cooler,0.05,0,non-hateful,"The meme contains a sexually suggestive double entendre and objectifies the woman depicted, which constitutes slight offensiveness or vulgarity. However, it does not attack, dehumanize, threaten, or exclude individuals based on protected characteristics such as race, ethnicity, religion, sexual orientation, or disability. It is a crude joke that does not meet the specific definition of hate speech provided.",,
47016,img/47016.png,1,"last summer camp was so ""lit""",0.01,0,non-hateful,"The meme is a pop culture reference to the movie 'The Ring', using the character Samara (a girl coming out of a TV) to make a dark joke about a 'camp' being deadly. It mocks the slang term 'lit'. The image and text do not attack, dehumanize, or threaten any protected groups based on characteristics such as race, religion, gender, or disability.",,
24135,img/24135.png,0,good night keep your butthole tight,0.01,0,non-hateful,"The meme features a sloth with a subversive greeting ('keep your butthole tight'). While the text is vulgar and slightly offensive, it does not attack, dehumanize, or target any group based on protected characteristics such as race, gender, or religion. It is classified as general profanity rather than hate speech.",,
53609,img/53609.png,0,"when your friend insists on paying for dinner but you still want to contribute - just the tip, come on... let me",0.01,0,non-hateful,"The meme uses a humorous double entendre involving a stock photo of two men and a caption about splitting a dinner bill. While the language has sexual undertones, it does not attack, dehumanize, or target any individual or group based on protected characteristics such as sexual orientation or gender.",,
50317,img/50317.png,1,what in the hell is wrong with america voting towel heads into congress,0.85,1,hateful,"The meme utilizes the ethnic slur 'towel heads' to describe voters. While the text explicitly targets a political action (voting into congress) rather than a protected group per se, the use of a racial/ethnic slur constitutes a direct attack and dehumanizing language based on ethnicity or nationality, fitting the definition of hate speech.",,
29750,img/29750.png,1,this cat is getting raped tonight,0.99,1,non-hateful,"The meme depicts a man holding a cat with a text overlay referring to the act of rape. While the content is highly offensive, depicts animal cruelty, and uses vulgar terminology, it does not attack, dehumanize, or threaten a group of people based on protected characteristics such as race, religion, or gender.",,
37658,img/37658.png,1,when your dishwasher is broken so you take it back to walmart to get a new one,0.01,0,non-hateful,"The meme depicts a humorous scenario about the inconvenience of returning a broken appliance to a store, utilizing a funny image of a couple in a parking lot. It contains no attacks on protected groups, dehumanizing language, or calls for harm.",,
65801,img/65801.png,0,first friday prayers of the islamic holy day,0.01,0,non-hateful,"The image depicts a large group of people performing Islamic prayers. The text simply labels the event as 'first friday prayers of the islamic holy day'. The content is documentary and descriptive, containing no attacks, dehumanization, or harmful rhetoric against any protected group.",,
18945,img/18945.png,1,when you decide to go full gas,0.01,0,non-hateful,"The meme depicts a silhouette in front of a fire with the text 'when you decide to go full gas', used metaphorically to describe extreme enthusiasm or effort. It does not contain any attacks, dehumanization, or harmful rhetoric directed at people based on protected characteristics.",,
84015,img/84015.png,1,my irony meter just exploded,0.0,0,non-hateful,"The meme contains a visual pun involving a police officer and a man with his hands behind his back, combined with text about an 'irony meter'. While the content implies a sexual innuendo and is described as slightly offensive and sarcastic, it does not attack, dehumanize, or exclude individuals based on protected characteristics such as race, religion, or sexual orientation.",,
67435,img/67435.png,1,when you ask a jewish girl for her number and she starts rolling her sleeve,0.9,1,hateful,"The meme relies on a harmful ethnic and religious stereotype that portrays Jewish people as physically violent or aggressive. It implies that a Jewish woman will beat the man (the 'rolled sleeve') simply for asking for her phone number, promoting a negative trope about a protected group.",,
45702,img/45702.png,1,"if she's still making noises, you didn't hit her hard enough",0.99,1,hateful,"The meme displays a woman with visible signs of physical abuse (bruises) alongside text that explicitly encourages beating her harder. This promotes and endorses domestic violence against women based on their sex/gender, constituting hate speech.",,
