id,img,label_true,text,prob_pred,label_pred,classification,description,modality_type,error
83920,img/83920.png,1,"just under 17 and a half years ago, 19 people were allowed into the us who should not have been all these years later, we are told that the answer to safety is to allow everyone in",0.92,1,hateful,"The meme uses the imagery of the 9/11 terrorist attacks to argue against immigration restrictions, claiming that terrorists were 'allowed into the us'. It then juxtaposes this with a call to 'allow everyone in' for safety. This constitutes hate speech by spreading a demonstrable falsehood to attack people based on their immigration status (specifically the '19 people' who were hijackers), and by trivializing the pain of a historical genocide event to promote a controversial political stance. It uses historical tragedy to dehumanize immigrants.",,
84102,img/84102.png,0,the definition of utter disgust in plain black and white,0.0,0,non-hateful,"The meme features a woman with a fake mustache and a disgusted expression, accompanied by text that plays on the phrase 'in plain black and white'. This is a visual pun or joke about clarity and color, not an attack on any protected group based on race, gender, or other characteristics.",,
92068,img/92068.png,0,still better than mexican,0.0,0,non-hateful,"The text 'still better than mexican' expresses a comparative preference for a food item over the national origin of Mexican people or their cuisine. However, it does not constitute a direct attack, slur, dehumanizing statement, or call for exclusion against people of Mexican ethnicity. It is a subjective opinion on food taste rather than hate speech against a protected group.",,
54129,img/54129.png,0,dump pipe to the ocean,0.0,0,non-hateful,"The meme displays a pipe draining into the ocean with the text 'dump pipe to the ocean.' The content refers to a physical structure and a location. It does not contain any attacks on individuals or groups based on race, religion, gender, sexual orientation, disability, or other protected characteristics. There is no hateful text, imagery, or implied message fitting the definition.",,
38076,img/38076.png,1,"""he's a squirter"" doesn't sound as sexy when you are gay",0.9,1,hateful,"The meme uses a sexually explicit pun ('squirter') to make a joke specifically about gay men. By framing the sexual act as 'not sexy' specifically 'when you are gay,' it attacks individuals based on sexual orientation. It relies on homophobia to generate humor, characterizing gay sexual activity as unappealing, which fits the definition of hate speech as an attack based on sexual orientation.",,
63921,img/63921.png,0,taking a photo with family,0.0,0,non-hateful,"The image shows a diverse group of people posing for a family photo, and the text describes a wholesome family activity. There are no attacks, slurs, stereotypes, or dehumanizing elements directed at any protected group.",,
89425,img/89425.png,1,hello chocolate paradise princess i'm albert,0.05,0,non-hateful,"The meme features a man staring at a woman's backside with the caption 'hello chocolate paradise princess'. While the phrasing uses racial markers ('chocolate'), it is used in a context of sexual attraction and objectification rather than hate speech. It does not contain slurs, calls for violence, or dehumanizing attacks on a protected group, and instead conveys a crude message of desire.",,
56428,img/56428.png,0,if the shocker don't rock her spock her,0.0,0,non-hateful,"The meme contains a sexual double entendre using the character Spock to make a crude joke about sexual acts. It does not contain slurs, attack protected groups, or promote violence or exclusion based on ethnicity, gender, religion, or other protected characteristics.",,
6273,img/06273.png,1,the jihad squad,0.9,1,hateful,"The meme overlays the text 'the jihad squad' onto an image of the Congressional Black Caucus, a group of African American members of the U.S. House of Representatives. This creates an implicit hateful message by associating Black Americans with the term 'jihad' (often weaponized to imply terrorism) and potentially implying that Black politicians are enemies of the state or traitors due to their race or political stance. It relies on racial and religious stereotypes to attack a protected group.",,
50379,img/50379.png,0,do you know how to turn your dishwasher into a snowblower? throw em a shovel,0.01,0,non-hateful,"The meme depicts a dishwasher and suggests putting a shovel inside it. This is a nonsense joke relying on literal interpretation or absurdity. It does not contain any content that attacks individuals or groups based on protected characteristics such as race, religion, gender, or disability.",,
59806,img/59806.png,0,"on tuesday, november 3, 2020, we make america great again  by voting this nightmare out of office!",0.01,0,non-hateful,"The meme uses the term 'nightmare' to describe Donald Trump. While this is a pejorative expression of political dissent and strong disapproval, it does not constitute an attack based on protected characteristics such as race, religion, gender, or disability. It does not incite violence, promote segregation, or dehumanize the subject in a way that violates the definition of hate speech.",,
59140,img/59140.png,1,wanna go masturbate? fuck yeah! masturbating!,0.95,1,hateful,"The meme juxtaposes an image of two boys playing cards with text mocking masturbation, alongside an image of a boy in a wheelchair. This implies an ability-based joke where the disabled boy is the punchline, mocking his condition by associating it with sexual inability or deviance. This constitutes hate speech based on disability by evoking pain and treating the disability as a source of ridicule.",,
9563,img/09563.png,1,safe sex isis style,0.05,0,non-hateful,"The meme juxtaposes an image of a goat with the text 'safe sex isis style'. This references the ISIS terrorist group and their well-documented use of goat meat in their propaganda to mock the 'safe sex' campaigns of Western nations. It relies on cultural coding where the goat represents ISIS propaganda, mocking a specific geopolitical and ideological enemy. It does not attack a protected characteristic such as race, religion, gender, or disability, nor does it use dehumanizing slurs against a marginalized group.",,
26985,img/26985.png,1,i just heard my girlfriend is pregnant,0.7,1,hateful,"The meme depicts a man running away with the text 'i just heard my girlfriend is pregnant.' This implies that having a girlfriend become pregnant is a negative event to be fled from. This relies on a sexist stereotype that men are inherently irresponsible or unwilling to commit to parenthood. Under the provided definition, this constitutes a statement of inferiority based on gender, similar to Example 4 which normalizes sexism.",,
65832,img/65832.png,1,why love one but eat the other ? i don't get it,0.0,0,non-hateful,"The meme compares dogs and pigs, noting the irony that humans love one but eat the other. The images show a confused child, a dog, and a pig. The content is a commentary on human dietary habits and speciesism, but it does not contain any hate speech directed at people based on ethnicity, race, religion, gender, or other protected characteristics.",,
35840,img/35840.png,1,i ordered a dishwasher and they sent me a sandwich maker,0.0,0,non-hateful,"The meme depicts a woman standing in an empty room next to boxes, expressing frustration with the text 'i ordered a dishwasher and they sent me a sandwich maker.' This is a humorous exaggeration of a delivery error. It contains no attacks on protected groups, dehumanizing language, or hateful slurs.",,
79085,img/79085.png,1,today we are making vegetable soup,0.0,0,non-hateful,"The meme depicts two individuals wearing aprons in a kitchen setting with the text 'today we are making vegetable soup'. The content describes a mundane domestic activity and contains no text or imagery that attacks, dehumanizes, or calls for exclusion based on protected characteristics such as race, religion, disability, or gender.",,
84362,img/84362.png,0,unleash the inner beast on the field,0.95,1,hateful,The meme combines an image of a Black football player with a picture of a gorilla and the text 'unleash the inner beast on the field.' This juxtaposition relies on a long-standing racist stereotype that dehumanizes Black people by associating them with apes. The use of the term 'beast' in this context reinforces degrading racial tropes.,,
39607,img/39607.png,1,those stupid basterds thought it was a real shower,0.05,0,non-hateful,"The meme depicts Adolf Hitler and Benito Mussolini laughing, with text referring to 'stupid basterds' who 'thought it was a real shower.' This is a dark humor joke playing on the historical fact of the Holocaust, specifically the gas chambers disguised as showers, and the irony of the perpetrators' demise (e.g., suicide by gas or hanging). While the subject matter is the Holocaust, the text attacks the perpetrators (Hitler and Mussolini) with insults ('stupid basterds') rather than attacking a protected group based on race, religion, etc. The image portrays the dictators as laughing, which trivializes the gravity of the atrocities they committed, but it does not meet the definition of hate speech as it does not incite violence, promote inferiority, or attack a protected group.",,
23810,img/23810.png,1,these aren't people,0.95,1,hateful,"The meme depicts vulnerable individuals, specifically including a child, hiding near a fence in a desolate setting. The text 'these aren't people' explicitly dehumanizes the subjects. Dehumanization is a core tactic of hate speech used to strip individuals of their humanity, often targeting refugees or immigrants, which fits the definition of an indirect attack on people based on immigration status or nationality.",,
96312,img/96312.png,0,when you support your little one every step of the way,0.01,0,non-hateful,"The meme depicts a woman affectionately hugging a girl with Down syndrome. The text 'when you support your little one every step of the way' conveys a positive, supportive message regarding disability. There is no attack, slur, statement of inferiority, or call for exclusion based on disability or any other protected characteristic.",,
56473,img/56473.png,0,knows about you. your family your children everything,0.92,1,hateful,"The meme depicts a person with Hasidic Jewish characteristics and uses text to reinforce the antisemitic conspiracy theory of Jewish surveillance and omnipresence, echoing historical stereotypes and tropes like the 'all-seeing Jew'.",,
93041,img/93041.png,0,"""who's gonna make the sandwiches? what do we do with all these sandwiches?""",0.01,0,non-hateful,"The image shows shelves of sandwiches in a grocery store, and the text humorously asks 'who's gonna make the sandwiches?', a reference to a line from the movie 'Mean Girls.' There is no attack on people based on protected characteristics, nor any dehumanizing or exclusionary language.",,
76015,img/76015.png,0,everyone celebrates christmas !,0.85,1,hateful,"The meme uses a juxtaposition to imply that Jewish people (represented by the image of Orthodox men) do not celebrate Christmas, contrasting this with the text 'everyone celebrates christmas!'. This conveys a message of exclusion and 'othering' based on religion, suggesting that Jews are outsiders who do not participate in the cultural norm of Christmas, which is a form of subtle religious discrimination.",,
28690,img/28690.png,0,if you're gonna talk shit about someone... you better make sure they aren't crazier than you are,0.01,0,non-hateful,"The meme features a photo of a man and uses the text 'if you're gonna talk shit about someone... you better make sure they aren't crazier than you are'. The text contains profanity and the image implies a negative stereotype of the individual's mental stability, but neither attacks a protected group based on characteristics like race, religion, gender, etc., nor does it express hate speech or promote exclusion/dehumanization.",,
75639,img/75639.png,1,changing every single country it touches,0.9,1,hateful,"The meme depicts a Muslim figure praying and uses the text 'changing every single country it touches' to suggest that Islam corrupts nations. This is a hateful message because it attacks people based on religion, framing the faith and its followers as inherently destructive to civilization.",,
80912,img/80912.png,0,mr obama it is an honor,0.0,0,non-hateful,"The meme features President Barack Obama and Malia Obama in a respectful setting with the text 'mr obama / it is an honor'. There are no racial slurs, dehumanizing imagery, calls for violence, or derogatory statements. The content is neutral and does not target any protected group.",,
91405,img/91405.png,0,wears rag on her head so her brother husband doesnt want to molest her,0.95,1,hateful,"The meme attacks a Muslim woman based on her religion and gender. It uses a derogatory slur ('rag') to describe her hijab and dehumanizes her by implying she is merely an object for male sexual gratification or incestuous abuse by her brother. This constitutes a direct attack based on religion and gender by promoting a sexist, anti-Muslim stereotype.",,
90843,img/90843.png,0,"time to put the ""panic"" back in hispanic",0.85,1,hateful,"The meme uses a pun on 'pancake' and 'panic' directed at 'Hispanic' people. It relies on the stereotype linking the 'panic' in 'pancake' to Hispanic immigrants, implying they are a cause for panic or danger. This constitutes an indirect attack based on ethnicity and national origin.",,
20861,img/20861.png,1,pretty much sums up islam,0.98,1,hateful,"The image depicts a suicide bomber wearing a headband identifying with Hamas, holding explosive devices. The text 'pretty much sums up islam' explicitly attributes terrorism and violence to the religion of Islam as a whole. This constitutes a hateful attack based on religion, using a statement of inferiority and dehumanization by associating the entire faith with acts of terror.",,
92738,img/92738.png,1,"they are the best in basketball because they can steal, shoot and run",0.0,0,non-hateful,"The meme makes a pun on basketball terms (steal, shoot, run) and criminal acts to describe basketball players' athletic skills. It does not target a protected group based on race, religion, or other characteristics, but rather uses wordplay regarding the sport itself.",,
27614,img/27614.png,0,maybe if you think before you act you'd be treated better,0.9,1,hateful,"The meme features a Black man with text advising 'maybe if you think before you act you'd be treated better.' This implies that the subject's current social treatment is a direct result of their lack of intellect or poor decision-making, reinforcing a racial stereotype of intellectual inferiority. Under the provided definition, 'statements of inferiority' targeting people based on race constitute hate speech.",,
98701,img/98701.png,1,oh no i can't steal anymore,0.01,0,non-hateful,"The meme depicts a person clutching their knee, accompanied by the text 'oh no i can't steal anymore.' This is a visual pun on the phrase 'stole my knee' (a running injury). It makes a joke about sports injury or physical limitation. It does not target any protected group, nor does it contain slurs, stereotypes, or calls for exclusion or violence based on race, religion, gender, or other protected characteristics.",,
94170,img/94170.png,0,when you decide to go full gas,0.01,0,non-hateful,"The image shows a person cooking with an oven, and the text reads 'when you decide to go full gas.' This is a humorous comment on using a gas stove or cooking at high intensity, with no connection to hate speech, slurs, or attacks on protected characteristics.",,
1967,img/01967.png,0,when you decide to stop racism by burning its symbol,0.01,0,non-hateful,"The meme depicts a person burning a swastika (the symbol of Nazi racism) with text stating 'when you decide to stop racism by burning its symbol.' The content is anti-racist and explicitly advocates for the destruction of hate symbols. It does not contain hate speech, slurs, or attacks on protected groups.",,
79042,img/79042.png,0,the door to the crematorium and gas chambers are closed,0.95,1,hateful,"The meme depicts the crematorium and gas chamber at Auschwitz concentration camp and states they are 'closed,' which is a trivialization of the Holocaust. This falls under mocking hate crime and evoking pain from historical atrocities, specifically targeting Jewish victims and victims of the Holocaust.",,
23785,img/23785.png,0,hansel and gretel was a scary childrens story,0.01,0,non-hateful,"The meme features a vintage illustration of Hansel and Gretel alongside the text 'hansel and gretel was a scary childrens story.' This is a commentary on the horror elements of a classic fairy tale. The content targets a fictional story and does not attack any group based on protected characteristics such as race, religion, nationality, or gender.",,
18547,img/18547.png,1,1st day of 4th grade sandy hook elementary school,0.98,1,hateful,"The meme combines an image of a child holding a rifle with text referencing the Sandy Hook Elementary School shooting. This constitutes hate speech as it mocks a mass casualty event and a tragedy involving the death of children, which falls under the definition of mocking hate crimes and evoking pain from a horrific historical event.",,
74965,img/74965.png,0,some people some other people,0.0,0,non-hateful,"The meme juxtaposes a romantic moment between a couple with a man kissing a goat, using the 'some people' vs 'some other people' format. This format highlights eccentric or unusual relationship preferences. There is no attack on any individual or group based on protected characteristics such as race, gender, or religion, nor is there any call for exclusion or violence. It relies on absurdity rather than hateful ideology.",,
87520,img/87520.png,1,"yes, we know trump said ""mexico will pay for the wall"" but now mexicans are the wall. that boy good!!!!",0.95,1,hateful,"The meme dehumanizes immigrants by stating 'now mexicans are the wall,' effectively treating a group of people as inanimate objects or barriers rather than human beings. This constitutes a statement of inferiority and dehumanization based on nationality and ethnicity.",,
94738,img/94738.png,0,shopping is boring. why not have some fun at the walmart parking lot?,0.0,0,non-hateful,"The meme depicts a young couple having fun by pushing a shopping cart in a parking lot with text suggesting that shopping is boring. The content focuses on lighthearted teenage behavior and does not contain any attacks based on protected characteristics such as race, religion, gender, or disability.",,
92567,img/92567.png,0,pray for peace pray for wellbeing,0.01,0,non-hateful,"The image depicts a person performing Islamic prayer, with text encouraging positive sentiments like praying for peace and wellbeing. The content promotes harmony and does not contain any attacks, slurs, or derogatory implications against any group based on religion or other protected characteristics.",,
41276,img/41276.png,1,evolution from peeling bananas to busting caps,0.1,0,non-hateful,"The meme makes a joke about evolution using a Black man and a gorilla. While it references the biological similarity between humans and apes (often used in racist tropes), the specific punchline 'from peeling bananas to busting caps' changes the context from biological dehumanization to slang-based humor about violence/guns. It does not explicitly attack, dehumanize, or express hatred towards a specific group based on the listed protected characteristics.",,
3798,img/03798.png,0,"hey, i just met you and this is crazy but here's your number... so camping, maybe?",0.0,0,non-hateful,"The meme features a couple at the beach in a tent over a Land Rover, paired with a parody of the 'Call Me Maybe' lyrics asking 'so camping, maybe?'. The image depicts a romantic outdoor scene, and the text is a humorous play on popular song lyrics related to the visual context. There are no attacks, slurs, dehumanizing language, or calls for exclusion based on any protected characteristics.",,
86417,img/86417.png,1,i could have killed all of them. but i let some of them survive so you know why i killed them,0.98,1,hateful,"The meme features a historical figure associated with genocide (Adolf Hitler) and includes text referencing the killing of 'them' and justifying those killings by keeping survivors as witnesses. This content explicitly mocks hate crimes, trivializes genocide, and glorifies mass murder, fitting the definition of evoking pain from historical figures and using dehumanizing speech.",,
6123,img/06123.png,1,a group of men,0.0,0,non-hateful,"The image displays three happy dogs sitting on a lawn with the text 'a group of men' overlaid. This is a humorous comparison between the appearance of a pack of dogs and a group of men. There is no attack on people based on protected characteristics, no use of slurs, no incitement to violence, and no dehumanizing rhetoric. The content is lighthearted and does not fall under the definition of hate speech.",,
28951,img/28951.png,0,if the brim of your hat is flat and has a sticker on it i automatically assume you're a complete tool,0.01,0,non-hateful,"The meme features a dog and text expressing a personal opinion that people who wear hats with flat brims and stickers are 'tools'. This is a subjective insult regarding fashion choices and personality, but it does not target any protected group based on characteristics such as race, religion, gender, or disability.",,
19508,img/19508.png,1,the definition of utter disgust in plain black and white,0.85,1,hateful,"The meme uses a common 'racist' joke format (playing on 'black and white') combined with an interracial couple to make a negative statement about Black people. The text implies that the Black man represents 'disgust' while the white woman represents 'plain,' attacking a protected group (race) with a dehumanizing statement.",,
39578,img/39578.png,1,one of the bullets they dug out of a victim from the orland gay night club shooting!,0.98,1,hateful,The meme depicts a dildo with text falsely claiming it is a bullet removed from a victim of the Orlando nightclub shooting. This is hateful because it attacks a group based on sexual orientation by making a false insinuation linking them to sodomy/anal penetration ('dug out') as a result of the shooting. It also mocks a hate crime to evoke pain from a tragic historical event.,,
13647,img/13647.png,1,she said girls run the world... so i told her get back in the kitchen,0.95,1,hateful,"The meme uses a classic sexist trope to attack women based on their gender. By countering the statement 'girls run the world' with the dehumanizing phrase 'get back in the kitchen,' it promotes gender inequality and suggests women belong in a subservient domestic role rather than positions of power or leadership.",,
2364,img/02364.png,0,"a jewish shop owner, wears a kippah or yarmulke whilst in his shop in tehran",0.01,0,non-hateful,"The image and text simply describe a Jewish man wearing a kippah reading a newspaper in his shop in Tehran. There is no attack, slur, dehumanizing speech, or call for exclusion based on protected characteristics.",,
92046,img/92046.png,0,they are terrorists anyone who doesn't agree is an idiot,0.01,0,non-hateful,"The meme features a flag of the Islamic State (ISIS), a terrorist organization, and the text labels the individuals 'terrorists.' While the sentiment is politically charged and dismissive ('idiots'), it targets a violent extremist group and the label 'terrorist' is a political designation rather than a protected characteristic (race, religion, nationality, etc.). Therefore, it does not meet the definition of hate speech.",,
7351,img/07351.png,0,"""plays uno steals all the green cards""",0.0,0,non-hateful,"The meme features playing cards (specifically backs of cards or blanks) and text making a pun about the card game 'Uno' and the color of the background. It does not contain any attacks on protected groups, hate speech, or harmful imagery.",,
57621,img/57621.png,1,if this gets 1k likes i'll post to islam how we see muslims how muslims see us,0.98,1,hateful,"The meme juxtaposes an image of an armed man in Middle Eastern attire targeting the viewer with the text 'how we see muslims', against an image of a woman shooting targets representing 'how muslims see us'. This creates a hateful narrative that attacks Muslims based on religion and ethnicity by dehumanizing them as terrorists and threatening the viewer's safety and existence.",,
7135,img/07135.png,1,this is the greatest news manufacturing in 20th century,0.95,1,hateful,"The meme features a historical photograph from the 1945 Warsaw Uprising, showing Polish insurgents surrendering and being marched by German soldiers. The caption 'this is the greatest news manufacturing in 20th century' falsely implies that the events depicted are fabricated. This constitutes 'evoking pain from historical figures' and attacks a group based on nationality/ethnicity by denying their historical suffering and struggle.",,
97068,img/97068.png,1,these hitler jokes are rude anne frankly i don't care,0.95,1,hateful,"The meme features a photo of Adolf Hitler and a text pun referencing Anne Frank, a prominent Jewish victim of the Holocaust. This constitutes hateful content as it makes light of the Holocaust and trivializes the death and suffering of a Jewish individual, which falls under evoking pain from historical figures and mocking hate crimes/genocide.",,
64891,img/64891.png,1,lebanon: before muslims after muslims but don't worry! after islam takes over there'll be a golden age.. apparently,0.9,1,hateful,"The meme implies a causal link between the presence of Muslims and violent instability in Lebanon, juxtaposing a peaceful harbor scene with civil unrest labeled 'after islam takes over.' This constitutes an indirect attack based on religion, dehumanizing Muslims by attributing chaos to their identity.",,
74058,img/74058.png,0,he made millions of children homeless,0.98,1,hateful,"The meme juxtaposes a historical photo of Nazi leaders with a photo of Holocaust victims to falsely attribute the suffering of Jewish people solely to 'making children homeless.' This employs 'historical hate' and 'mocking hate crime' by reducing the systematic genocide of millions to a trivial complaint about housing, thereby dehumanizing the victims and trivializing the Holocaust.",,
38910,img/38910.png,1,oh boy i sure love being muslim in the new zealand city of christchurch on march 15,0.98,1,hateful,"The meme references the specific date and location of the Christchurch mosque shootings, a mass murder of Muslim people. By juxtaposing the image of a mosque with the 'Stonks' dog meme and the phrase 'oh boy i sure love being muslim' followed by the date of the attack, it trivializes a hate crime and mocks the victims. This falls under mocking a hate crime and evoking pain.",,
30148,img/30148.png,1,you mean i don't have to pick it?!?,0.01,0,non-hateful,"The image shows a young boy happily eating cotton candy at a fair. The text 'you mean i don't have to pick it?!?' refers to the fact that cotton candy is manufactured on a stick rather than picked from a plant. There is no attack on any protected group, no use of slurs, and no hateful imagery.",,
45368,img/45368.png,1,enough is enough children are more important than freaks,0.95,1,hateful,"The text uses the slur 'freaks' to dehumanize individuals associated with LGBTQ+ symbols (rainbow flag) and promotes the ideology that children are superior to this group, constituting an attack based on sexual orientation and gender identity.",,
8795,img/08795.png,0,when you are white and working in oil field,0.0,0,non-hateful,"The meme contains the text 'when you are white and working in oil field' combined with an image of hands covered in black oil. While the image depicts a work environment condition (oil on skin), there is no hateful intent. The text does not attack any group based on race, nor does it imply inferiority or call for exclusion. The contrast between the word 'white' and the black substance appears to be a visual pun or reference to the specific nature of the job, rather than a dehumanizing statement about race. There is no evidence of hate speech according to the provided definition.",,
35487,img/35487.png,0,randomly deciding to bake something,0.0,0,non-hateful,"The meme displays a man in a suit riding a white horse in a desert landscape with the caption 'randomly deciding to bake something.' There is no hate speech, discriminatory language, or imagery targeting any protected group. The content is unrelated to any characteristics defined in the hate speech policy.",,
95038,img/95038.png,0,when you take these pics we think about cumming in your mouth,0.01,0,non-hateful,"The meme features a woman making a vulgar facial expression with text expressing sexual arousal ('thinking about cumming'). While the content is sexually explicit and crude, it does not contain attacks, slurs, or derogatory statements targeting a person or group based on protected characteristics such as race, religion, gender identity, or sexual orientation. It does not meet the definition of hate speech.",,
74013,img/74013.png,1,"nurse: yes sir, we are having mashed potatoes today alzheimer's patient: i don't remember asking you a god damn thing",0.05,0,non-hateful,"The meme depicts a common stereotype regarding Alzheimer's disease or dementia where patients may not recall their recent surroundings or conversations. While it uses a racial stereotype meme format (Samuel L. Jackson as a frustrated character) and contains profanity, it does not attack a protected group based on characteristics like race, ethnicity, religion, or disability in a hateful manner. Instead, it mocks the specific behavioral trait of short-term memory loss associated with the disease for comedic effect, without inciting violence, promoting inferiority, or dehumanizing patients with Alzheimer's.",,
90243,img/90243.png,1,"best gamer ever 6 million kills, 1 death",0.99,1,hateful,"The meme depicts Adolf Hitler alongside a mushroom cloud and the text '6 million kills, 1 death,' which explicitly references the number of Jewish victims in the Holocaust. By framing this mass genocide as a 'gaming' achievement ('best gamer ever'), it mocks the Holocaust, trivializes mass murder, and evokes pain based on historical figures and ethnicity, constituting hate speech.",,
89430,img/89430.png,0,when you know you don't have to jackoff tonight,0.6,1,hateful,"The meme features a white woman and a Black man in a romantic context, with text celebrating the end of male masturbation due to the implied impending sexual encounter. The content targets a specific sexual dynamic (interracial relationships) using crude, objectifying language and stereotypes, which serves as a hate speech attack based on race and gender.",,
32049,img/32049.png,0,"german british danish austrian diversity. apparently we don't have it and these guys do: iraqi, pakistani, syrian, egyptian",0.85,1,hateful,"The meme employs a common xenophobic trope that contrasts 'diversity' associated with Western European nationalities against a list of specific countries in the Global South and Middle East (Iraq, Pakistan, Syria, Egypt). By stating 'apparently we don't have it and these guys do,' it attacks these groups by implying they are culturally lacking or 'uncivilized' compared to the referenced European nations. This constitutes a statement of inferiority based on nationality and ethnicity.",,
19243,img/19243.png,0,"surprise!! wait, where is everyone?",0.0,0,non-hateful,"The meme depicts a woman standing inside a cardboard box in an empty room, expressing surprise and confusion via text. It is a humorous relatable image about moving or being pranked. There is no content attacking any protected group, nor does it contain slurs, incitement to violence, or dehumanizing language.",,
5349,img/05349.png,0,normal day in a islamic country,0.01,0,non-hateful,"The image depicts two women, one wearing a hijab and the other in secular clothing, sitting together in a casual setting. The text overlay 'normal day in a islamic country' presents a benign observation of the coexistence of religious observance and secular lifestyle. There are no slurs, calls for violence, statements of inferiority, or implied stereotypes. The meme does not attack any protected group; rather, it portrays a non-confrontational, everyday scene.",,
90643,img/90643.png,0,she represents the new wave of democrats,0.0,0,non-hateful,"The image depicts Ilhan Omar, a Muslim woman and politician, with the text 'she represents the new wave of democrats'. The image and text appear to be a political statement regarding her political affiliation. There are no slurs, calls for exclusion, or attacks on her protected characteristics. The image is neutral to positive in tone.",,
18306,img/18306.png,1,white kids kids dreaming about their first day of school,0.65,1,hateful,"The meme uses the 'Gun Girl' image to make a stereotypical joke about white children associating school with mass shootings. By implying that 'white kids' specifically dream of school violence (or implying they are the only ones with access to firearms and thus a specific attitude towards school safety), it attacks people based on race/ethnicity. The juxtaposition of the gun with the text creates a generalized stereotype about white children and their relationship with violence in schools.",,
95830,img/95830.png,1,face of terrorism in us,0.85,1,hateful,"The meme uses an image of an elderly man to make a sweeping generalization implying that 'old men' are the 'face of terrorism in us.' It attacks a demographic group (older men) by equating them with criminals and terrorists, which constitutes dehumanizing speech and a statement of inferiority based on age and gender.",,
84150,img/84150.png,0,when your jewish friend smells a stash of coins in public,0.85,1,hateful,"The meme relies on the antisemitic stereotype of Jewish people being obsessed with money or greed. By using the text 'when your jewish friend smells a stash of coins' alongside an image of someone intensely searching or holding an object, it attacks a group based on their religion/ethnicity by reinforcing a historical dehumanizing trope used to justify discrimination.",,
4569,img/04569.png,0,when is the time to eat i am hungry,0.0,0,non-hateful,"The meme features a pig looking into a trough with the text 'when is the time to eat' and 'i am hungry'. This is a humorous caption reflecting a common animal behavior or a relatable joke about hunger. It does not contain any attacks, slurs, or dehumanizing language directed at people based on protected characteristics.",,
67103,img/67103.png,1,still better than mexican,0.8,1,hateful,"The meme text 'still better than mexican' expresses a statement of inferiority based on nationality and ethnicity. By claiming superiority over Mexican people (even if the context is unclear or implies a comparison to a negative experience), the text attacks a specific group based on their national origin, fitting the definition of hate speech as a statement of inferiority.",,
52031,img/52031.png,0,theriously?? that's methed up!,0.0,0,non-hateful,"The meme uses the image of Mike Tyson with text that reads 'theriously?? that's methed up!'. The word 'methed' is a reference to the illicit drug methamphetamine. While it makes fun of the subject's appearance and possibly references his personal history with substance abuse or erratic behavior, it does not contain a direct or indirect attack on a protected group (race, religion, ethnicity, etc.) nor does it dehumanize people based on such characteristics. It functions as a personal insult or mockery rather than hate speech against a protected class.",,
72168,img/72168.png,1,upper downer,0.0,0,non-hateful,"The meme juxtaposes an image of cocaine powder labeled 'upper' with a woman labeled 'downer' to make a pun on drug terminology. It does not attack any group based on protected characteristics, nor does it promote exclusion or violence.",,
52634,img/52634.png,0,the secret to a successful marriage is to keep his stomach full and his balls empty,0.1,0,non-hateful,"The meme features an older woman yelling while the text provides advice on marriage. Although the text contains a crude double entendre implying sexual activity should only occur for procreation (keeping his 'balls empty'), it functions as a sexist joke or stereotype regarding gender dynamics in marriage rather than a direct attack, slur, or call for exclusion. It does not meet the threshold for hate speech defined as violent or dehumanizing speech or a statement of inferiority based on gender.",,
7429,img/07429.png,1,i'm about to have my 5th abortion fuck you batman i'm the real crime fighter,0.85,1,hateful,"The meme features a pregnant Black woman with text claiming she is 'about to have my 5th abortion' and asserting she is the 'real crime fighter' by contrast to Batman. This constitutes hate speech as it attacks women based on their sex by framing the act of abortion as a 'crime' that needs 'fighting,' effectively dehumanizing pregnant women and vilifying their bodily autonomy choices. The juxtaposition with a crime-fighting superhero creates a hateful narrative where the woman is cast as a villain.",,
68192,img/68192.png,1,scientist are working hard to cure them all,0.95,1,hateful,"The meme uses a photo of a lesbian wedding to mock LGBTQ+ individuals by labeling them as a disease or condition that scientists are working to 'cure.' This implies that same-sex attraction is a medical anomaly requiring correction, which is a dehumanizing attack on sexual orientation.",,
41058,img/41058.png,0,john wilkes booth be like: yall sure abraham lincoln dead? he aint up here,0.01,0,non-hateful,"The meme makes a joke about the assassination of Abraham Lincoln by John Wilkes Booth. The image depicts the 'stairway to heaven' and the text mocks Booth for not finding Lincoln there. This falls under dark humor or historical satire regarding a specific historical event and individual. It does not attack a protected group based on ethnicity, race, religion, gender, or other characteristics defined in the hate speech criteria. It is a joke about a specific historical figure's crime, not hate speech.",,
12468,img/12468.png,0,say it! say it ! islam is the religion of peace,0.0,0,non-hateful,"The meme features a heartwarming image of a mother and child alongside the text 'Islam is the religion of peace.' The text expresses a positive sentiment about the religion, and the image depicts a wholesome family moment. There is no hate speech, slur, or attack on any protected group.",,
43092,img/43092.png,0,pretty much sums up islam,0.01,0,non-hateful,"The image depicts a Muslim man in prostration (Sujud), a central act of worship in Islam showing submission and humility. The text 'pretty much sums up islam' frames this act of devotion as the essence of the faith. There are no slurs, stereotypes, calls for violence, or dehumanizing elements. The meme expresses a positive summary of religious practice.",,
49805,img/49805.png,0,imagine being so disgusting there have to be laws to try to stop normal people from hating you,0.95,1,hateful,"The meme features a skunk with text claiming 'imagine being so disgusting there have to be be laws to try to stop normal people from hating you.' This attacks individuals or groups protected by anti-discrimination laws (such as LGBTQ+ individuals or minorities) by labeling their legal protections as a consequence of being 'disgusting.' It encourages hatred against these groups by framing their rights as an affront to 'normal people' and implying their existence is inherently repulsive, fitting the definition of dehumanizing speech and statements of inferiority.",,
